tweet_id,author,content,label
1753217866,star_girlsophie,@dorkydeanna I'm watching it at the moment  -sighs- and straightening my hair which takes hours as my hair is so curly!!,1.00
1753217946,icebergstorm,@cbraik very cute and pretty,1.00
1753218027,meriel,"[Dashboard - Modest Mouse] First Modest Mouse blip! Oyay, not bad.  ? http://blip.fm/~5z309",1.00
1753218045,Taonga,sees your Steve Coogan and raises you a Dylan Moran.,1.00
1753218064,karynang,i had a vivid dream last night! i was crooning away,0.00
1753218183,tiffstarr815,@lilmisssunstar will do! Tell my mommy I said the same n I love her mucho mucho!,1.00
1753218228,sarahmarche,I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9,1.00
1753218253,KevinFierce,The Star Trek movie was amazing! omg everyone has to go see it,1.00
1753218331,releasethepeace,good topics. and ciggarettes.,1.00
1753218339,valeriesee,"These nice boys realized that we were too short to see over them at the concert and moved   Ugggg, now it's time to pack.  Early flight.",0.00
1753218521,Tittch,@iantalbot It was indeed a lovely evening. Over far too quickly  I got home at 1115 in the end. Coffee in bed this morning,0.00
1753218528,SoyDonna,Wonderful day for my photo practicum of the Fotoschool. I wouldn't mind some typical Dutch clouds though,1.00
1753218598,zophia,HAPPY MOTHER'S DAY to all of the wonderful women out there.  Have a great and relaxful day.,1.00
1753218626,gawed,"browsing thru adopting agencies, i'm gonna get some exotic kids",1.00
1753218640,Solskugga,"I am tired of my phone. Walkman works like a charm, but l need better video and wap really. Thanks for yesterday and for buying my album",1.00
1753218751,AnnaRoseDuterte,Happy Mother's Day to all the Mommiessss,1.00
1753218795,IIanS,@mattgarner haha what's up Matt ?,1.00
1753218798,krystynchong,What's up!!? @guillermop,1.00
1753218880,jemmarene,@KandyBee we shuld do  a dance like that its seriously the best thing haha. see yu tomoro.,1.00
1753218918,critter_TV,@TravelTweetie I will go to sleep now. Might be awakened early w/breakfast tray from my 'spark' &amp; my 'joper' w/their Dad's help,1.00
1753218951,2ndclasscitizen,@nak1a &quot;If there's a camel up a hill&quot; and &quot;I'll give you plankton&quot; ....HILARIOUS!!,1.00
1753219043,CherylH77,@Bern_morley LOL I love your kids,1.00
1753219070,brittneyjean_,@davecandoit dude that honest to god happens to me all the time.. minus the trail mix.,0.00
1753219073,dengmayuslow,Home. Tonight was fun  thanks!,1.00
1753219117,RoniBryantMusic,Happy Mother's Day to the tweetin' mamas  Nite tweeple!,0.00
1753219135,viver211,On my way home...then SLEEP! Seeing Amber Pacific tomorow with the besties,1.00
1753219251,StDAY,@xoMusicLoverxo I'm using it in a story. I actually already wrote it but have to write the chapters before it.,1.00
1753219277,a_web_designer,@poptrashmusic How's your dog?,1.00
1753219306,pingpingss,@misterchun tts ridiculously sweet of you,1.00
1753219388,lolwithjeffy,...definitely the first time I've felt alive again in years. Super happy,1.00
1753219411,Sharon_Stanley,@megdia you just got one more!!,1.00
1753219500,lazaru5,has just finished ironing his clothes for #Church. Gonna walk the dog now then grab a shower/shave and be off  #jottonia looks good too,1.00
1753219560,ruthwijaya,"In a lazy sunday; just had a very late lunch,and forget to buy PR,we're on page 16",0.00
1753219576,xoprecious,@camilleprats http://twitpic.com/4woj2 - omgssh  ang cute ng bby.!,1.00
1753235104,kypeli,"@trekkerguy Yeah, I have seen the reviews and they are great! It is just that the reviews surprised me. Now getting tickets for tonight",1.00
1753235113,MarshallSheldon,@Tim_in_NH night bud,1.00
1753235119,JoyceMason,"@joyfrequencies Yes, but I'm quite rusty.  I'm hoping to get back to it and &quot;tune up&quot; my skills.  Tim plays guitar.  We threaten duets.",1.00
1753235126,DeborahMcPhail,@daNanner Hi there! Nice to meet you,1.00
1753235129,mcmike337,@freddyfierce google away,0.00
1753235165,IAMCANADIANFIRE,Happy Mother's Day to all the Mom's out there I happen to have the greatest Mom in the world  I love my Mom she's my best friend,1.00
1753235209,elsmit01,@blp2008 lol yep  tell rhonda i said happy mother's day!,1.00
1753235241,nytryk,Happy Mother's Day - Happy Mother�����_s Day  http://tumblr.com/xnx1qyn0j,1.00
1753235306,bizzylittlebee,@laurenkel pancakes!! with lemon and sugar thanks!,1.00
1753235311,DawnofOURnight,"It's not my best writing, well i don't think. LOL. but it's some! I'd read it all if i were you!  It's pretty damn good after all! =}. LOL",1.00
1753235354,Prinbird,"@bubbalou1969 Morning Lou, I Have some housework to do then im off to Church",0.00
1753235416,paeguay,rain drops keep falling on my head..,0.00
1753235453,sweynh,@tourscotland Enjoy - we know you will,1.00
1753235468,teammonet,HAPPY MOTHERS DAY TO ALL THE MOMS OUT THERE !!!,1.00
1753235506,Oren_The_Red,"@paskalamonik If you know such agent, do let me know",1.00
1753235650,nickolas_xD,Today felt so much more crazy than it was!!  I digg the new addition to the family! there pretty cool,1.00
1753235783,demiswissfan,@hanastephenson I sent u a direct message.. there's my mail,1.00
1753235875,MisPenay,"@JayceiiNc im disgusted as well and baron, spelling lessons homie!! haha it's &quot;effort&quot; and &quot;team&quot; r u shwasty? shloshed?  i love you",0.00
1753235900,DazzleMeVivi,@RisaRM I tried replying to your mono lake tweet but dunno what happened. Just said I know that lake very well.,1.00
1753235913,martinpolley,"@HilzFuld Patience, it's worth it",0.00
1753235931,Nenny15,Wine..beer..and champagne..lets see how that goes for me tomorrow..lol,1.00
1753235984,helloaberdeen,hahaha. tea at grandma's was sweat. yep.,1.00
1753236136,TwistedMacSista,"@boilerfan_98 Damn, that's my favorite part...lol...ok, i'll just keep in stock alot then",1.00
1753236193,CSpain09,"Took yesterday off &amp; treated myself to an outfit &amp; shoes, I have not treated myself in a while, my mothers day gift to me",1.00
1753236231,kurtisblow,"Just got home from morongo.. Havin a corona  Won 100 bucks woo! Lol I wish it woulda been 100,000 instead :-/",1.00
1753236290,LuvTisdalexx,@WestEndActress Haha same as miine,1.00
1753236307,shrnclrk,"@troublebrother no, stay and play!!!",1.00
1753236313,katenadell,Favorite little cartoon movie in the world,1.00
1753236356,IIanS,@Wo0t nice suggestion  thanks,1.00
1753236419,SCPphotography,"is back from the play cafe, was great to enjoy a coffee while the boys played, have some Rose choccies for later when the boys are in bed",1.00
1753236424,cheekylittlemis,tonight my bed has been the Enterprise and I was Mrs Kirk,1.00
1753236475,TheMiss47,I ate a foot long from subway like an hour ago! OMG! I'm happy and full. I hadn't ate since b-fast.  happy Lis.,1.00
1753236531,LuckyRivera,@kayleelovexx love those panties,1.00
1753236539,NicoleRRyan,@dbackwardsman yes  a blonder one for sure,1.00
1753236541,corcouture,Happy Mothers Day Mommy!!! I love you &amp;&amp; your the best...,1.00
1753236548,raachfaacee,"Sasha's helped too, of course",1.00
1753236572,Squalie,@DespinaCook or least for the firmware upgrade. just buying some time until I get my tax return really,0.00
1753236615,Amanduh03,Happy Mothers Day!!!  &lt;3,1.00
1753236675,GoDoSomething,Can you tell that *Someone* has been reading Knowledge of the Holy by A.W. Tozer?    All his work should be required reading.,1.00
1753236678,bellacullen1918,Happy Mother's day to all mum's in america,1.00
1753236704,britt_mxgirl,Wow Justin Timberlake on SNL tonight was hilarious! You gotta love that dude!,1.00
1753236746,theplayethic,@gapingvoid 20 at least hugh  happy trails,1.00
1753236810,beezaf,Happy Mother's Day to every single mom out there. I love my mommy,1.00
1753236833,MissxMarisa,@MeMinty Yeah it's afireinside687,1.00
1753236871,aliefaulkner,Me &amp; @HolsyJak29 are laying in the back of a fox truck on the drive down to the race!  LOL,1.00
1753236905,elvirawijaya,"@heycassadee thanks for following, it means a lot to me  i love hey monday!",1.00
1753236927,gabzpanda,Happy Mother's Day. . .,0.00
1753236937,MikeMathia,"@MarshaCollier It was indeed, an excellent movie.",1.00
1753236995,cindersinc,"http://twitpic.com/4woxf - Hehe, I flew a plane.. the pink t-shirt is me",0.00
1753237075,xAnniL,"http://twitpic.com/4woxi - Btw, concert was freaking awesome",1.00
1753237092,SarahWenban,@captainludd I will have to see the unveiling of your new LR arrangement!  Is there an official event planned,0.00
1753237099,dees_world,@lisaaaa_ twitpic it. I wanna see,1.00
1753237115,seventenths,rblpnqte @sheryonstone: &quot;sheesh I am sending one up to you @ladypn.  I think you could use it  lol&quot; RB DELUX... ? http://blip.fm/~5z36j,0.00
1753237141,StacisHwy,just finished my mothers day gift  ill post the link after she sees it!,1.00
1753237174,_nataliee,Early morning walkies really aren't my thing... at least it's vaguely warm,0.00
1753237186,davefowler,@Kool_Aid16 Goodnight!,1.00
1753237208,itsdarryldsmith,@illuzion11 You right...we are &quot;arguing&quot; about nothing...I thought it was healthy conversation,0.00
1753237211,pinkllamas820,Made coffee cake for her mom,1.00
1753237228,maisizzle,"@tommcfly i saw you on tues and last niiiighht &lt;3 so amazzzing, didnt even notice you forgetting the wordddss",1.00
1753237299,haterface,@MindandBodyYoga one of my favorite quotes ever,1.00
1753237302,enjelee,says HAPPY MOTHER'S DAY!  http://plurk.com/p/sv70e,1.00
1753237315,alexrellosa,@paudevera Oh sure  I'M IN LOVE WITH THEM ?,1.00
1753237375,clarkeana,@JoJoWright 4X4s are the shizz,1.00
1753237407,xshinx,i saw my credit-card statement. maybe i should receive the unholy Aiden fan package!! yaaaaay.,1.00
1753237420,jonANTH0NY,@abbyjanky whooop! you got me on twitter!!  dang our line of communication keeps growing!,1.00
1753237452,theglassparade,"@candyconquest Yes you are, thanks  Haha you do? Field of flowers don't exist in Singapore, well not ones that you can frolick in:S",1.00
1753237481,TheBetterSexDoc,@rocketman528 How are you?,0.00
1753237485,ABonin,@error505 - call her.  She will be surprised.,1.00
1753237500,lindseynhowell,skyping with katie  &amp; Allison yeah boy katies mom mooned us,1.00
1753237541,cHuMeee,be back later!  HAPPY MOTHER'S DAY TO ALL THE MOTHERS IN THE WORLD! �����_ GOD LOVES US ALL!,1.00
1753237665,Jessica1567,going to sleep now! Goodnight twitter!,1.00
1753237760,IAMCANADIANFIRE,So treat your Mom's like Queen's cuz they are,1.00
1753237937,Siddy71,@walkingthetalk So true Donna  Wish you a joyfull sunday ~Siddy,1.00
1753237962,nnorafiza,@CSI_PrintChick exactly! Thats the first time i saw his @ reply to Jon. Never going there again. Oh have fun with d new phone.,1.00
1753238032,SarahAnnGreen,@tonyt787 I read them a couple of weeks ago  They work really well with the movie.,0.00
1753238087,nirrasue,Just woke up from nap and then ate nasi padang and pisang cokelat,0.00
1753238091,babbyb23,watching bruce all mighty at home,1.00
1753238111,adecembertruth,hey twitter  hows it going? let us know how your day is going,1.00
1753238118,KimOFDakiraAve,*sigh* Off 2 bed 2 try 2 get these crummy 2 hrs of sleep b4 my horrid 12 hour day..smh. Niterzzz evry1. Don't let the twitterbugz bite..,0.00
1753238171,deadey,"it's amazing, makes my heart sing",1.00
1753238197,jackley7,@Jeremyscott002 Above Garden of the Gods in C Springs. My parents work for the Division of Wildlife so we get to go on private land,1.00
1753238214,DjGundam,@rhettmatic happy birthday,1.00
1753238218,AlyssaNoelleD,"@alyandajfanatic YAY!! that's so cool  aww that woulda been sweet, no worries though! I'm just glad you had fun!!",1.00
1753238222,atariuu,@amnitaleandra Ow. Okay.  It's good you're better now.,1.00
1753238266,Babygi6003,Is relaxing in bed for a while before I go to sleep. It was nice to get out of my house for a while tonight,1.00
1753238307,enjelee,had a nice time with juno  http://plurk.com/p/sv71z,1.00
1753238323,itsmemcee,im such a sucker for great cottys,0.00
1753238374,candylbc,Happy Mother's Day to yall (and me too!!!) My damn son takin my coolness for a weakness... But it's all good. Keepin it all positive,1.00
1753238381,yc_ananda,Hearing a surprising news about my bestfriend...where are you sis ? You have to tell me the whole story,0.00
1753238485,poptrash,"Out and about in Deal, Kent. More sunshine required me thinks  http://yfrog.com/0egwanj",1.00
1753238534,Irv25,"Well twitts I was waiting on a response from @DawnRichard, but she's out partying and having a good time,so maybe some other day!",0.00
1753238633,kittyvane,Off to enjoy a Hanami picnic at the cherry tree park. Hope the weather stays nice.,0.00
1753238636,jessiaks,@heatherbond I'd love to!!,1.00
1753238646,JTheMachine,"@tyleigh Thanks! Hope you find a job soon!...OH, almost forgot: I landed a role in an indie flick!  My first audition ever lol.",1.00
1753238655,TheBetterSexDoc,"@malibudude Hey Dude, how ya going?",1.00
1753238757,sugumama,"fun night tonight, and my house looks so purrrty. Until tomorrow when the kids come home",1.00
1753252955,spahkleprincess,@BB517  not even a little bit biKnightual  (ha ha... tweedeck doesn't see the spelling problem with BK....ha!) but love it anyway.,1.00
1753253011,boonewallbeds,Good morning to another too late sleeper @DesignsbyValeri.  One of my excellent designers is Valerie (see @BooneWallbeds) picture,1.00
1753253106,iTishaMarie,@djunity thanks!,1.00
1753253189,primehex,"If there is one thing the Internet has taught me, is that if I get enough people to listen to me I get to be on The colbert report.  #USA",1.00
1753253216,simonsinfield,@paulbay1028  Mornin'.,1.00
1753253239,Soultwin,@trent_reznor Trent don't get mad at me but I keep thinking you're pretending to be engaged for some reason,1.00
1753253412,garretjiroux,a night alone with my piano...and a pro tools session... ill take that ANYTIME.,1.00
1753253419,developar,"@SabrinaDee paint it, like what u did with ur hair",1.00
1753253473,fjkeogh,@janeybelle15 morning sounds like hard work,0.00
1753253478,ikaipot,is going to watch the two davids. yey,1.00
1753253504,dudesss,@johndb10 LOLOL.. i think it's funny that about 190 people think you're lieing about being &quot;the REAL john barrowman&quot;,1.00
1753253549,Oooskurr,Photovia secondstar05) i dreamt i was doing spells from harry potter yesterday night lol  i loved it. http://tumblr.com/xyt1qynya,1.00
1753253581,cindersinc,Today is another good day for some less extreme experiences... Anyone a fan of #24? I'm watching season 4 now,1.00
1753253621,dolari,@aminorjourney - We owe you a LOT.,1.00
1753253655,kitz007,@vimoh that was funny n almost right,1.00
1753253684,Bia_Loves_NKOTB,sweet nk dreams love you all,1.00
1753253791,_DINA,@ lovelytrinkets I like the way you worded that about Rocky Road,1.00
1753253858,fiercemichi,"@amedawg18 Haha, that's great. Yeah, Zachary Quinto as Spock is really awesome indeed!!!",1.00
1753253968,allegedlyalex,Romantic evening in with papa murphys and &quot;battle BC&quot; from the history channel,1.00
1753253992,babyitseasy,FINALLY GOT THE BIKE I WANTED!,0.00
1753253993,annesiasat,YAY! My temperature went down!  I can have dinner with the family tonight.,1.00
1753254081,Mipho,Lying in bed with my most favorit girl in the world. happy mommys day to me.,1.00
1753254138,beautifuld,"@trippingtracy if there's a pow wow in the chicago area, definitely check it out, they're so fun! Happy Mother's Day",1.00
1753254188,muchloveanna,@thylady yay! welcome to the etsy-seller world,1.00
1753254249,vulcansmuse,"@HockeyTShirt Folks thought it was hilarious when I told them the story, and then they saw the shirt I wore tonight.  Laughter all night.",1.00
1753254268,tsarnick,@AniaRysz oh cool i can't wait!! yours are awesome!!!,1.00
1753254329,SarahAnnGreen,Good Morning  Plan for the day: Church followed by F1 &amp; lunch at mum &amp; dads. Then DM discussions of Star Trek!,1.00
1753254334,flyingwulf,Send me your Blog's RSS feeds I have a site that will republish and send traffic to your site...,1.00
1753254344,rsuenaga,"@joooo No, but Geek Minds Think Alike.",0.00
1753254378,brekk,"No burgers to be found. New (old) camera to play with though, so that's excellent.",0.00
1753254413,ohnanersdany,love new shoes  thanks wine lo,1.00
1753254449,pmeds,watching the movie 1984 for my book report  im lazy to read,1.00
1753254457,DeathbyUnicorns,@iamoph Happy mothers day sharon,0.00
1753254473,Skiingfreak77,"@anna_007 Don't worry, they'll get bored of it! Just hang in there and don't give in!",1.00
1753254488,sakikomuranaka,@sunmee hope the studyin went well,1.00
1753254509,Krisjoyous,"Is finally home, fed and ready to go to bed and its only 2:45am.  That's gotta be a record",1.00
1753254516,jeenn_mcxix,"@AudritaApplebum I'm 3 days late, but happy birthday  Hahahaha",1.00
1753254536,riomccarthy,Happy Mother's Day all of the mom's around the world!  I love mine more than anything in the world and can't wait to celebrate! WOO!,1.00
1753254624,xEllieex,Hopes to find more mates that are on this thing,1.00
1753254685,mjrichardson28,second song is coming along nicley,1.00
1753254734,maggienash,@lexxie_couper  I've heard that. 2 of my sons have seen it and one wants to see it again. I can't wait to get there,1.00
1753254815,wrecktify,@krystynchong Love to see that!,1.00
1753254833,urbanfly,@shaki_sm I'll have a look. Do you live in the centre of Glasgow? I was born on Bellshill &amp; grew up in Bothwell. I miss Tunnocks pies,1.00
1753254838,cwtsh,@scottiejen knackered! been awake since 5 as couldn't sleep! just started work now. coffee and toast sounds awesome  chris has been busy!,1.00
1753254860,kirstybear,In bed after a good last saturday in ec. I'm gonna miss this place but can't wait til summer,1.00
1753254884,tttsarina,Is @ the pantry,0.00
1753254897,Kaylaaduhh,stilll awakee :] and its 3am,0.00
1753254976,chelsea_martin,Oh thank god!  so sad that I'm this happy.,0.00
1753255024,DannysGhirl,@RetroRewind hey dave im just up in the UK and first thing i done was put RR on  could u play ill be there new kids on the block thanks,1.00
1753255112,stereosean,Seriously though. Amazing night.,1.00
1753255268,lindseyghouse,going to bed. good night everyone! i love you all (or should i say good morning?)  sweet dreams,1.00
1753255275,SarahChauncey,@dcal44 Been meaning to email you for months. Your pre-reunion party must be coming up soon. Really wish I could be there. &gt;140 char soon,0.00
1753255283,himynameisrose,"@Skiingfreak77 and by the way it's short stack, not sway sway  sway sway baby is a song of theirs",1.00
1753255303,KatherineTinTin,@yeawatev Lame remarks like &quot;I wonder if they like blondes in NZ&quot;.  Umm...only if you have to ask.,1.00
1753255304,khali_blache,"@Scared_soul No idea!  Probably. Actually, yeah, I know there's at least one Zelenka. I looked for him XD",1.00
1753255353,DayneKingsford,@AmyQcoocachoo THANK YYYYYYYYYOOOOOOOOOOUUUUU!,1.00
1753255434,1ManicButterfly,@TaoGem I hope you didn't take that quote personally!! I've been throwing them out here and there all day-guess I shoulda waited a bit,0.00
1753255441,2NiteBoy,"@cookiedorksx3 Me too,but i'm goitn to go to shower!And cleanin' up my room and later eat somethin'",1.00
1753255533,pmeds,forcing myself to watch the movie 1984 for my book report  im lazy to read,1.00
1753255545,poorboymark,@marktesch isn't that a local dish? borrow,1.00
1753255552,mealz101,@celia_brads i've finished  lol,1.00
1753255624,bscation,@JMIKE3 U no that little prob with ur twitter that happen @ that old pep resteraunt! mayb this will help u fix it,1.00
1753255708,heykim,happy 4 all of U who R celebrating mothers day w/ yr moms  i lost MY mom 2 cancer sevrl years ago...,0.00
1753255782,dianauy,@penitch awwww..... thought it'd be a &quot;yummy&quot; experience.  Will try it next time. Kapag magkakasama ulet tayo nila Mapet ;-),1.00
1753255821,melaniesays,"uploading photos. ughhhh, i have to go to school early tomorrow. fml. but woo excursion. i win",0.00
1753255850,danieljoslin,"@SteamyDarcy Apple's ads aside, I'd rather have recommendations from real people who have real experience with the iPhone apps I seek.",0.00
1753255914,skylessbob,HAPPY MOTHER DAY JANEY! EVEN THOUGH IDK IF YOUR A MOMMY!,1.00
1753256055,mylapa,@bloggerdad I'll use that for my next defense.,1.00
1753256071,yer_mum,I'm calling your room-mate!!!,1.00
1753256073,KellyLouiseee,@tommcfly AHHHHHHH!!!!! its my 16th birthday  And i cant belive i found out im seeing yous tonight  Best present everr!!! &lt;333333333,1.00
1753256097,cassi_kitti,"o, and happy mothers day",1.00
1753256138,italyburns,"I quite enjoy this Lady Gaga person. She's of Italian heritage, apparently.  ? http://blip.fm/~5z3co",1.00
1753256158,devyra,@XKirstyxo Really? A good distraction now. I'll check it right. now.,1.00
1753256244,illumedbeauty,@Bassisland that is really brilliant!,1.00
1753256252,darren_carter,waiting to be picked up. We're off to aston this morning,1.00
1753256260,mizzlizwhizz,Morning everybody,1.00
1753256287,ChristinAlexis,@SOLAMAYA Went to your site! Would love to help &amp; work with you! I will do whatever I can to help support your cause! Awesome!!!!,1.00
1753256372,comicIDIOT,"No phone call yett... Hrmm. Maybe a call from my end is in order?  I'll wait a bit longer, Prom nights are often 'spuratic' moments.",0.00
1753256420,shortstack09,"It's my wall, and I like saying I banned Zac Efron  lol sonny",1.00
1753256544,Coookieesom,"@ALLyannaaa oh thas cool  you know, I only kinda knew bouts you cuz of Ericson haha when you guys were together x)",1.00
1753256558,Sydeney,is watching 1000 places to see before you die,1.00
1753256571,vulcansmuse,"@love_the_game GIRL!  Work it! Hope you had the Slammer, and had fun with the Moldovan! I want to hear details!!!",1.00
1753256599,Paul_Areias,Happy Mothers Day to all the wonderful MOMS out there. MOMS are what makes the world stay balanced. Have a great Mothers Day,1.00
1753256670,love_meself89,I Love You MOM....alwayyyyyyyssssssss,1.00
1753256783,andrewwicker,"@mobiusrecords yeah, ok, that'll probably happen too.",1.00
1753256786,Badgirlen,@Sexyjoy386 What are u going to do today my girl?,1.00
1753256865,tranvinhnt,@thaidn exactly  Prime Minister doesn't need take care this issue,1.00
1753256885,tdrury,"@capricorn_one ok, I realise your up early because you've joined the cult of mac, nvm",0.00
1753256990,Wolfen13,@BrendaSimons do i wanna kno wat u mean by more than fine? Lol now i'm curious lol. I may have money by then  tis good too.,1.00
1753257099,Jinxie_G,@shadowsinstone G'night!,1.00
1753257107,lovexmeghan,@NickMLTM  oh man that sucks hardcore! haha good luck finishing up recording,1.00
1753257138,Nezbo,Feeling like crap today. Hopefully a nice relaxing swim will do the trick,0.00
1753257156,redlipliners,@juicystar007 Both of you,0.00
1753257239,caityyyyyy,@anieszkaa haha i did a ltiitle bit yesterday and ive been out all day  so i think ima chick an allnighter  hahaha NOT COOL,1.00
1753257258,nadyogaga,found @grahamcoxon's Spinning Top instead of outtamyleague mp3. pardon me sir. but i promise i'll buy a copy of the cd. i'm saving up,0.00
1753272387,Pallekenl,Morning tweeps  Looking forward to a relaxing Sunday. Happy Mother's Day to all the moms out there!!,1.00
1753272415,sunmoonstargirl,just woke up...for  once I managed to sleep in!! going out for lunch later then back to essay,1.00
1753272430,aleeehh,monday at the school  gosshhh what I've been waiting for,1.00
1753272443,lifeisadream89,One more thing &quot;Shattered&quot; is an amazing song by O.A.R.,1.00
1753272457,Freakonomy,@2indya anytime,0.00
1753272527,reiniervv,Done...now another gem of a day in Cape Town,1.00
1753272574,labangbang,and again http://twitpic.com/4wp8l,1.00
1753272579,zaneology,"@steveplunkett  Hey, I need a car too. I'll dm you my address.",1.00
1753272603,MissMarmelstein,@CKHerm Glad you got to walk.  Finish the damn thesis.,0.00
1753272729,maalolan,paathra ....khandvi....kamanee    ...watte sunday mrng,1.00
1753272767,MariellaFromBe,"It's mother day, my mom is still there and better than a week ago, I am happy  Weird knowing it's the last one, tho.",0.00
1753272794,macmuso,@spanglegluppet thank you for the link! it explains a lot! and I'm glad you're feeling good! I've a friend coming tomorrow. will be fun!,1.00
1753272795,SusanRamosS,"http://twitpic.com/4wp8s - My ear hurts, and THIS is my medicine. GUM",1.00
1753272874,felipehoppus,"goodnight and good bye to all of you, hope you have the best of dreams",1.00
1753272879,thehttpgroup,what you doing?,1.00
1753272937,AJuOnLiNE,So its Superstar Sunday? @pradeepto is one superstar I know   #sunday,1.00
1753272945,HanaStephenson,@demiswissfan love you 2  so how are you? xxxx,1.00
1753272955,dorothy1985,@drhorrible http://twitpic.com/4w8ja - damn Felicia is freakin cute,1.00
1753272960,bittyx,fellow twitterers. if anyone one has a leather jacket for the size of a fat person (aka me) please let me borrow it.,1.00
1753272991,PS3Resistance,"Now comes the fun part  Because you can find only a few offers per country or you live outside US, your changes can be quite tiny.",1.00
1753272995,yoshi_fatlace,"partied w/ @jboosf @_SML, elitecamp, rock steady crew + the ladies (wow), and of course crazy legs - holla! lmao - sober. totally sober",1.00
1753273007,teeenuhh,@saltyboots @teeenuhh happy mommy day Teens-thanks FFF,1.00
1753273009,raiseyourglass,horseback riding,1.00
1753273058,longhornbrit,watched sex &amp; the city season 1 &amp; drank a little wine w/ my date...just ended w/ a goodnight kiss. i could get used 2 this  night night!,1.00
1753273068,ImCecilie,"good moring  gonna take a shower, fix my hair and then Im going out .",1.00
1753273069,Cutevixen1,Happy Mothers Day to all Mothers every where,1.00
1753273079,Mads_XxX,SWAY SWAY BABY zommgg love it  need more screamo tho boys,1.00
1753273100,G1991,just finished tlking to laura 2 hours and 7 minutes lol... going to sleep. night ppl,1.00
1753273204,FriedToast,@simplyjesslee she's hot     What is up w/ all the unknown followers? I've got quite a few- no clue as to why they're following ME.,0.00
1753273230,dolcelaalaa,@Taylorgotbeats lol -catch me if u can,1.00
1753273252,melodyzhou,"finally gone to the beach, yeaaaah!",1.00
1753273452,DarwenMTBClub,Planing on going on a little ride on the mtb on monday  may be in over to the tower...,1.00
1753273464,indiareyna,@Lil_Shawn when do you go back home? Want to see ya B4 u leave Homie,1.00
1753273531,SandyLovesMiley,http://www.twitpic.com/4wp26  i made a cake for my mom  she loved it ? yay,1.00
1753273656,_DINA,@joywilder That's a popular one! (cccd)  Thx for replying,1.00
1753273789,kampfkaetzchen,backe backe... MUFFINS!!!,1.00
1753273842,USeTi,@Mira_Brody What is BF ? Is it a glue ?,1.00
1753273849,ShogunHatamoto,"@chokewho Nah, rolled with Jason Manly, who is a talented BJJ ace who mauls me any way...   Jake is looking great, can't wait to fight.",1.00
1753273918,cow_grrrl,"@knatchwa Buenos Dias! How very sweet, thank you",1.00
1753273928,AmandaReye,@mithilacowan hey uh til? Is this u? lol I'm a bit lost here. but it would be cool if we could update from our phones u know?,1.00
1753273957,akpolegirl,@Mayor_of_Twtr Beautiful!,1.00
1753274021,Paul_Coleman,@ZnaTrainer Ahhh Music to my ears!,1.00
1753274028,jos897,"@noisydogstudio sorry 2 hear albert isnt well? dont know whole story, so i'll keep ya'll both in my prayers. (((hugs))) 2 u both!",0.00
1753274041,faithymwah,i am a freshman in this site. how to update? help,0.00
1753274067,anjszulc,i'm lookin for email to this man  i have his photo -Spray Painting in Wroclaw(Poland) by Kosmo http://bit.ly/EOvVN,1.00
1753274074,Ccami_,"&quot;suprised&quot; mom with a cake and a present, because it's mother's day!  dad had bought flowers. : &gt;",1.00
1753274138,commonsense4,Happy Mother's Day to all the mothers out there! Do have a good and enjoyable day,1.00
1753274194,CathieTranent,@rickyboylamb LoL!!  I still would have got a look at his face just in case!!,0.00
1753274224,NickSSP,"What a fantastic full-on weekend!  Going to finish on a high, with a cheeky chilli thai fried rice &amp; a few glasses of red",1.00
1753274246,rehan_92,Aiden KNIVES out May 12th www.myspace.com/aiden. excited!!!!!,1.00
1753274300,sid88,@avgs I like only the james bond series. Thats what a spy movie is!,1.00
1753274337,AmandaFoo,just got home from the sunshine coast,1.00
1753274459,mashitootz,Goodnight!  Happy Mothers Day!,1.00
1753274476,Chubz8746,@Eganan- I LOVE YOU!!!! YOU MAKE ME SO HAPPY!!!!,1.00
1753274537,lesorleslie,eating truffles  yum!,1.00
1753274539,remuke,"Swords make everyone sexy.  Oh, Harold.",1.00
1753274568,AusRob,"Installed NetGear 802.11n (draft) router today, throughput has definately increased",1.00
1753274630,britt_mxgirl,Sweet dreams!I'm tired  I'm so excited I might actually get to golf in the morning! Family tradition!,0.00
1753274704,Captivated_,@deedeedet i know. i need to get their cd somewhere.. hopefully they sell it here in finland.,0.00
1753274705,bkGirlFriday,words to live by  ? http://blip.fm/~5z3ij,0.00
1753274759,kathleenparkerb,@ChrystinaGrace Chrystina Grace Timberlake has a ring to it!,1.00
1753274773,dolcelaalaa,@dspecial1 awww  thanks lol - ermm what happened to the studying !? ha ha,0.00
1753274909,HOOKMEUPENT,Sexxxy tiiiiiimmmmmmeee!...whatever that means.,1.00
1753274911,Holani,@LeslieLang It will be an Adventure!  Have FUN with your 5 yr old and 8 mo old! (You're brave.)    Hope you have a great time!,1.00
1753274982,leilah,"Happy Mother's Day to all the mums out there, old &amp; new.",1.00
1753275028,ailish79,"@KerriAnson  My day was good!  Spent the day catching up on sleep, relaxing.. kind of a lazy day! hehe. oooo shopping! How did you resist?",1.00
1753275128,XBox360Free,"Now comes the fun part  Because you can find only a few offers per country or you live outside US, your changes can be quite tiny.",0.00
1753275144,prateekgupta,@shubhamsingal oh I am so sure they do get everything. They live their like celebrities,1.00
