userid,catid,rating
22127994,7076,1
22127994,4812,1
22238499,6012,2
22238499,18265,21
22238499,8367,1
22580989,18265,10
23032288,18265,1
1539931,4516,2
1748271,19416,7
1748271,11039,4
1748271,12370,1
1748549,12370,1
1748549,9893,1
1748549,12899,1
1973654,6440,2
2258691,13087,1
2805843,16366,1
2805843,12370,1
2916131,17943,2
3239595,10656,6
3239595,10447,2
3239595,6858,2
3239595,11881,1
3239595,10265,1
4966700,18844,16
5700971,12899,1
6824756,11412,2
6824756,11342,11
6824756,11176,3
6824756,11371,8
6824756,11196,93
6824756,11517,2
6824756,8355,1
6824756,11583,11
7227357,19419,2
7747507,10746,1
7747507,17562,2
8098043,9516,8
8098043,10746,35
8098043,10594,17
9464119,18265,1
9715729,16366,1
11629961,1233,6
11629961,913,2
11678086,10275,4
11678086,15587,1
13203115,18265,11
15090278,7994,5
16793621,4516,1
17495690,1345,2
17495690,2158,2
17495690,1233,2
17795977,11999,3
18289438,18265,8
19215500,19656,2
19718307,11881,2
19718307,17166,4
19718307,12899,2
20621144,19011,1
22829009,3238,2
22908554,3309,3
22908554,11039,3
52307,16366,1
349631,19089,4
397664,16899,2
1187336,10656,2
2440560,12899,1
2440560,5494,9
2556972,10746,2
3038336,913,1
4451551,16868,1
5031503,4609,2
5257587,7155,1
5336610,6858,16
5336610,7354,2
6873070,3304,1
7564763,3304,1
7672536,1127,4
8331505,19501,4
8702665,2929,2
8702665,2906,1
9763687,8144,2
10554867,3309,2
10554867,4892,1
10554867,1379,11
10927720,10746,2
12263169,10623,1
12263169,8303,1
12302182,3651,11
12406454,18265,4
12669417,6858,2
12669417,8144,3
12669417,15389,1
12669417,19656,3
13553437,11442,1
14888716,11880,1
14888716,12332,1
16211035,8510,1
16211035,4516,2
17260130,12370,1
18553510,3303,2
19822951,10404,10
19822951,14666,8
19822951,14673,1
19822951,11772,8
21095392,10746,2
21765210,16366,1
22109234,17071,2
22109234,12899,1
22223438,12899,1
22331036,12370,2
22559335,1379,2
22559335,10641,10
1165980,12370,1
2346668,8130,6
2346668,8144,40
2477000,18265,7
4525225,6482,2
4525225,4283,1
4525225,17673,1
4828080,16366,1
4894755,5243,3
6596559,15636,1
6596559,3651,49
6658224,12899,2
6658224,17166,2
7449107,6858,2
8719730,17071,12
8978010,10594,10
8978010,10746,6
9025055,10594,1
9025055,3651,44
9025055,10641,2
9025055,11881,2
9025055,12965,2
10463394,18265,1
11677272,10275,3
11677272,10265,1
11677272,10746,4
11804331,11039,1
11806287,4516,22
12838795,5923,3
12838795,18265,2
12851513,11019,1
12851513,11039,1
12955155,11772,4
14812846,18265,2
14812846,12370,1
14812846,18102,2
15597683,18265,6
15962950,6580,2
15962950,6571,2
15962950,3309,9
18076735,11671,2
18076735,10746,2
18076735,12899,1
19834457,11881,8
403446,17166,2
403446,12899,1
1426797,6460,1
1426797,6479,5
1621391,16366,1
1621391,6858,6
1621391,6856,2
1808409,19649,1
2005518,8023,2
2553415,12370,1
3588853,13087,4
3588853,13168,2
3588853,19656,2
4863837,18265,2
6522755,10137,1
8118875,11772,1
8177884,3651,2
9191273,2369,11
10873342,8144,4
11025446,6858,4
11025446,12370,1
11025446,12899,1
11124723,16366,1
12846709,6552,2
13034017,18853,1
13313954,18853,2
13313954,19656,6
13313954,13087,4
13313954,18844,5
13330281,3303,1
14465536,17189,1
15141342,18265,7
15141342,5494,3
15141342,6012,7
17141551,10746,2
17603823,10594,5
17603823,10746,1
19659636,19466,4
20200784,11711,7
20474268,12370,1
22119372,16366,2
22571968,18265,11
165664,12370,1
942060,18265,2
1043336,7909,10
1043336,10265,1
1160910,11688,1
1160910,16814,7
1262465,18265,6
1426829,17568,1
2895570,17071,2
2895570,17166,2
2895570,16997,2
2895570,17026,6
4288997,12370,1
5673143,18265,4
6123355,12899,1
6640679,10746,10
6720201,11772,2
7638851,3304,1
7906595,15082,6
7906595,15057,6
8906514,18265,2
10881941,3651,2
10881941,12899,2
12997711,19089,3
14000621,2158,3
14000621,2135,4
14694152,12899,1
14853387,10594,20
14959565,18265,8
14959565,17673,2
15427201,2638,3
15536009,8144,7
15536009,6858,16
17825163,1233,12
18051545,19867,1
18193103,7990,1
18193103,7354,2
18193103,5919,1
18193103,18265,2
18193103,6858,8
18193103,6125,2
20169856,7202,10
20169856,7178,1
21530031,17140,1
22098825,4701,6
22098825,3309,2
842647,7310,2
1010424,12899,1
1010424,12370,1
4400473,13087,1
4400473,5979,2
4400473,13103,1
6191509,10128,7
6191509,8430,2
6826510,6858,1
6826510,12316,1
6945243,1212,2
7089798,12840,4
9377502,11342,3
11448116,19656,6
11448116,18265,1
11571644,3162,5
11571644,3088,2
11571644,3236,2
11681705,3309,6
11701814,12899,1
13188115,2844,2
14942838,12370,1
14942838,18844,1
14942838,18828,1
14942838,12899,1
14942838,12965,1
16221545,10594,2
16221545,8144,10
16362673,18853,2
16362673,18837,2
16823982,11881,2
16823982,19040,2
16823982,3651,3
16916800,18265,1
17128793,8680,1
17128793,10171,1
17128793,8951,5
17128793,8510,5
21324146,11772,2
22503158,10746,10
22503158,15906,1
381449,11881,4
1710429,11039,2
2464870,10594,2
2927527,18265,2
3711858,19040,1
4440578,1459,1
5143087,19466,2
5596964,19230,2
5831484,12976,1
6493640,5211,18
6493640,5243,1
6493640,15891,2
7405960,7986,1
7405960,17568,3
7405960,7982,2
8970124,18943,19
9061396,8144,2
9061396,8023,1
10313311,18265,9
11332319,18253,1
11332319,17421,1
12301231,19011,1
12387468,19656,44
12387468,13087,2
13537895,10746,14
14345461,11039,8
14385101,12899,1
15880267,19419,3
15880267,19501,4
15880267,19466,5
15880267,8815,1
17711543,18265,2
18550848,17943,2
1188614,15389,16
1188614,5078,6
1188614,12559,3
1188614,5848,6
1188614,5727,1
3601254,17489,30
3951005,13699,1
3951005,17489,3
4516080,18265,8
4516080,17596,1
4628861,19649,1
4628861,19230,3
4628861,18850,1
5336986,10231,2
5457837,12370,1
7069938,16366,2
11955840,8023,2
11955840,7998,1
11955840,8144,8
11955840,6858,4
11955840,1047,1
11955840,8004,1
12161059,10746,8
12161059,10594,4
12161059,10991,3
12299852,16366,1
12407951,7076,14
12737019,10641,1
12840216,3651,2
13135513,16366,1
13647767,19085,2
13647767,18265,11
14348216,4188,4
16004282,3190,4
16898016,12899,1
17744600,17562,2
17744600,17445,2
17901195,17568,1
18108120,16364,1
18108120,8144,2
18514501,12955,1
18533493,10137,4
20961570,13087,1
21512723,197,4
21534883,19089,4
21887632,6747,1
23069560,16196,1
125686,16366,1
599089,12334,3
925999,8510,2
975318,19013,3
2238283,16366,1
2239164,12370,1
2358369,3651,2
2408535,12370,1
2485543,12899,2
2931626,2995,2
3389954,4892,1
3389954,18265,4
3523009,5848,5
3523009,5782,4
5320870,18853,7
5320870,19089,12
5901954,16366,1
6603589,4516,22
6603589,3303,3
7441215,11036,2
7441215,10746,1
7441215,11039,2
7441215,11019,5
9649727,13132,1
9649727,12370,1
9724477,12370,1
9724477,18853,4
11591427,19466,2
11857125,6842,6
14185675,18258,1
14733300,17129,1
15283695,8144,1
17160654,3304,1
17909911,19656,2
18189022,18265,2
18406490,5782,2
18426312,16065,2
18781235,12433,1
18781235,10746,14
19228239,18265,6
19447993,17020,4
19447993,7076,1
19447993,10442,2
19718734,10746,2
19739196,7354,8
20614360,7250,1
20614360,7378,8
20624168,18265,2
20819342,12899,1
20863004,10594,1
159657,15830,1
435905,16957,2
499707,4609,2
1522771,5088,2
1522771,6012,2
1752858,16657,1
1882034,8725,4
1882034,10181,2
1882034,8303,2
1882034,8510,20
2783635,18102,2
2783635,4516,8
2783635,16422,4
3372521,19074,2
3372521,19011,2
4299259,8144,17
4399394,8144,2
4399394,15389,1
4775243,3651,1
6256648,8144,2
7121802,6856,1
7433525,12976,1
8871185,7909,1
8871185,5919,2
9875590,8130,7
10123487,8144,6
10142749,7759,19
10310931,3651,3
10310931,12370,1
10648862,5782,5
10648862,15891,1
11108600,3651,1
13549877,11881,6
15158532,18265,1
16369498,11772,6
16369498,10544,11
16369498,11881,13
16369498,10447,20
18741760,5494,1
18821028,16366,1
18985793,18853,4
18985793,12899,2
18985793,8303,1
19121084,3651,2
19328645,5782,4
19915207,4287,3
20176091,12003,2
21060392,8751,8
22001932,12675,8
22553933,11720,5
22553933,18265,1
22553933,7953,1
22553933,3651,1
22553933,620,1
22553933,7147,1
22553933,19089,1
22553933,19085,12
22669234,18265,2
22669234,12370,1
416177,17071,9
416177,12370,1
1657937,11196,1
1739088,2844,4
3387452,7759,2
3421092,11772,3
3421092,11919,2
3755058,18265,4
4402005,6012,9
4402005,5078,3
6044539,17166,8
8712542,4151,1
8712542,3651,13
8941683,7045,2
9085740,10108,2
9245173,8144,1
9296399,11880,1
9296399,11886,4
9296399,11919,2
9296399,8303,1
9952703,19089,8
10791131,16366,1
10929986,18870,1
11063641,10641,11
12750856,10447,2
12750856,9329,1
18588724,6426,2
18762791,3651,2
19780189,18690,1
20170429,19011,1
21394431,16357,2
21394431,16957,23
21394431,17071,2
21864328,18265,6
22616185,1233,8
22616185,1339,8
23066853,13671,5
4112,10641,9
4112,8144,6
4112,1728,2
354231,197,3
354231,18265,2
928650,15795,4
928650,13168,6
1051330,17729,1
1051330,15501,4
1051330,17673,16
1051330,17721,9
1122152,8144,2
1122152,12452,1
1737647,18265,2
2476591,12370,1
2476591,8144,5
3701224,6858,2
4052997,10746,7
4052997,10302,2
4052997,18943,2
4052997,8990,2
4052997,10181,3
4052997,11772,3
4052997,10404,3
4052997,13087,1
6608219,10265,2
6845554,13087,1
8334965,11196,14
8484932,4516,52
9493435,7378,19
9873597,4374,1
13421788,18259,4
13535488,3651,1
14006019,8144,4
17502587,4,2
17606589,18853,4
17606589,18690,3
18293755,12889,1
18573944,12899,1
18767268,4628,1
19593895,18265,4
20855082,11974,6
22683370,18265,8
23022239,13902,2
810391,12370,1
810391,12420,1
810391,3190,9
2107888,12899,1
2228683,7310,4
2472122,18265,2
2545957,3092,26
2739198,6858,22
4297967,12899,2
4297967,11999,1
5439056,2844,2
5835275,11412,2
5835275,11447,12
6522407,19656,2
7086015,4139,3
8383432,8144,2
8927598,15389,1
10208470,12910,2
10534126,16205,1
11453135,8144,1
11533819,197,2
11837839,10447,2
11837839,10520,1
11837839,3651,3
12766403,15883,1
15293317,15065,2
15314696,12619,1
18081130,10746,1
19463498,16774,1
20168741,6856,2
20294856,18148,1
20879887,16441,1
21796964,17568,1
21796964,18676,1
21796964,18265,16
22327226,10746,2
22327226,6858,2
22327226,7908,2
22327226,8144,10
22358804,9516,2
22358804,4341,4
22358804,4318,1
22651589,12675,1
22651589,18713,2
22917020,10641,2
1424089,17596,2
2118456,8144,2
2118456,6858,4
2545746,6856,2
2545746,8144,3
2680658,11019,1
2680658,11039,2
3125484,10594,1
3125484,11039,4
4106665,18265,4
4440139,17789,2
4440139,17783,3
4440139,5923,2
4794556,3651,2
6052749,5018,4
7108214,3651,2
7406898,16782,2
8109802,19089,4
8566535,12619,4
9295581,3651,1
9295581,8144,2
10138805,9399,2
11134851,19501,3
12374273,10533,1
12488122,10594,2
12956339,18265,4
13792190,2995,12
13792190,2767,1
14038474,18265,22
14038474,11039,3
14038474,12370,1
14038474,17383,1
15548134,17624,2
15548134,4516,13
17740649,17882,2
18075945,3309,4
18075945,3559,1
18075945,3539,6
19025361,13699,1
20854204,3651,3
21682565,18265,8
22115818,10656,3
22115818,18265,2
22215238,17421,1
22215238,17385,8
22215238,17624,5
22215238,16957,1
22215238,18102,9
22557547,17071,4
22557547,17070,2
1746217,18265,14
1985980,8005,1
6768993,10746,8
7896352,18265,8
8383145,8815,1
8383145,15472,1
10128973,19656,5
10768367,11039,2
10999414,6858,1
10999414,8004,2
11723747,18683,4
11723747,18265,1
12268926,3651,5
14611956,6482,2
14689170,3309,6
14689170,18265,28
14979119,12899,1
15171394,12899,1
15818970,1766,2
17714456,2543,10
17714456,12899,3
18397650,16366,1
20011861,1127,1
20011861,18265,23
20011861,197,2
20011861,10746,1
20011861,1344,1
20011861,3190,13
20011861,1345,6
20011861,3092,4
20011861,1233,7
20269248,14200,6
20269248,14202,4
21394374,11517,2
22678116,10447,2
921239,12332,1
1993312,12899,1
2246059,4516,10
5033768,8680,2
5133672,12899,1
5133672,12370,1
5802630,18689,4
5802630,19089,8
6526541,18690,1
6526541,18853,2
6741599,1459,18
7313515,15634,1
7443288,3651,2
7818539,197,5
9062361,8815,2
9083164,19656,4
9083164,12370,2
9184017,7378,2
9550555,12899,1
10202435,4516,2
10237349,8815,2
11272268,3651,1
13198481,6747,1
13198481,12370,1
13531516,5861,2
13531516,5020,2
14697738,3651,7
15059478,8144,6
15093984,10594,1
16914232,1548,2
17277260,7378,22
19130397,12370,2
19671252,12899,1
19683682,16223,1
19683682,8144,14
20830007,10594,12
20956342,7378,8
22209826,14870,1
22209826,8759,2
22209826,5570,1
22209826,12370,1
22499456,16868,10
23016714,11919,1
23016714,11881,2
23016714,11772,6
23016714,10746,3
23016714,10641,2
357962,12899,1
4186281,12899,1
7029232,12899,1
7029232,17166,2
7061643,18265,4
7294885,18265,5
7342991,6482,2
7406686,3651,7
7709958,16678,1
8936137,18265,1
12491667,10223,4
12491667,16366,1
14128251,10746,2
14188241,12973,1
16428123,12974,2
17001862,6482,1
17490779,3651,25
17490779,12370,1
17832926,1012,1
21880691,19416,2
21880691,13987,10
22591567,11019,4
22953355,9750,2
22953355,10099,1
22953355,11019,1
420026,12370,1
1786326,10207,2
2435802,8144,18
4403601,4892,1
5234171,16806,2
5234171,9893,4
5467729,8144,2
5467729,16366,1
5850734,11000,2
8207557,12220,1
8335789,13087,1
8858375,10746,2
12030081,6858,4
12307870,1233,4
12307870,1344,1
12620380,16223,1
12620380,6858,25
13054871,12899,1
13070092,18265,4
14247987,9843,12
14247987,17562,2
14247987,12005,2
14247987,8303,2
14389447,11772,1
14389447,11768,1
14619343,16366,1
15155681,11881,2
15206718,6306,5
15402704,12519,6
15435812,8023,1
15796934,11931,1
16249370,18265,2
17004117,16366,1
17150144,2929,2
18452844,11881,2
19727749,12899,1
19806968,7225,2
21298531,9399,2
21298531,9385,2
22670733,3309,23
22670733,4725,1
21527,10594,1
21527,10746,22
394878,8144,1
746941,18265,1
746941,18253,1
1083671,18265,2
1553996,10746,2
2933740,18265,5
5534082,3092,4
6404019,19089,2
6949027,18844,10
6949027,8759,1
6949027,18850,2
7694669,7378,5
9602102,18265,4
10342905,3304,1
10897205,3190,9
13106228,8510,2
15183334,17166,6
17726385,19656,2
17946179,18265,14
18400342,1220,4
18400342,1212,4
18863296,6012,8
18863296,5494,2
18863296,4946,2
19249874,12899,1
20243310,17189,2
20243310,17071,4
20364179,9787,1
20588641,12899,1
21770093,6858,2
21872225,7378,2
534390,11886,1
840649,12370,1
1070839,3651,45
1749236,12081,1
1996757,18844,12
1999428,18265,1
1999428,747,2
4977462,4,1
4977462,1084,2
5227287,3309,2
7426758,6628,2
8567070,16366,1
8571155,12899,1
8654091,5923,1
8654091,6012,2
8912616,3651,20
9368113,10275,2
10796611,11447,2
13584245,8144,2
13666288,11039,4
14162880,8144,4
14162880,16366,1
14162880,8289,1
14804838,3092,2
15865393,8990,1
17674805,16366,1
19201811,17421,8
19201811,17385,4
19513523,10594,1
975915,6012,6
975915,6858,8
975915,6252,1
975915,16868,1
975915,16366,1
1688251,8144,17
1688251,8110,1
1976596,1345,1
2209819,18265,6
2209819,6858,4
2209819,7996,1
3503288,7953,2
4293178,12518,1
4293178,12519,16
4293178,12547,2
4630405,18853,2
4651008,3651,20
5143950,8951,2
5143950,10746,1
6131366,10594,32
6797091,12726,2
6832730,19089,2
6984697,16366,1
6984697,8144,6
7001945,3651,4
7265180,18265,2
7412563,12332,1
8274488,3651,1
8341525,10265,1
8341525,10099,4
8498474,19656,12
9315483,13087,1
9315483,12370,1
9315483,19656,4
10119174,19447,10
10119174,12899,2
10119174,18265,12
10222642,8144,3
12209489,19089,2
12724744,12370,3
12755250,12899,1
13236533,10746,2
13648287,8303,2
13648287,11614,1
13648287,11601,3
13787500,12370,1
14573823,3190,15
14573823,3092,10
14573823,3131,3
14573823,3238,1
14590570,12899,1
14622149,17134,2
14622149,17140,3
15116440,8367,1
15116440,7310,2
15116440,7076,4
15367461,11974,15
15755246,12332,1
16093715,2158,2
16118710,18265,2
17269483,10279,2
18447158,19656,6
18447158,19627,2
18980048,3304,1
19404151,12370,1
19406903,6858,6
19406903,7990,3
19432521,10746,16
19432521,12321,1
19909266,10302,2
19909266,10265,2
20169746,16653,2
21429534,10594,4
250359,9787,1
250359,10641,2
250359,10656,2
950829,12332,4
1390638,16691,1
2937162,13458,2
3862348,4435,2
4140222,11039,2
5151844,18265,2
5463526,3651,34
5690342,3238,31
5690342,16996,3
5690342,16997,4
6025475,6295,2
7243728,18265,11
7409251,8433,1
7763329,13637,1
9473046,2844,1
9936602,4725,2
10007402,4341,1
10007402,3304,2
10314145,11881,2
10756383,10641,2
10756383,12899,2
10756383,10985,2
11343763,18265,8
11343763,18154,1
11343763,18148,2
12488513,3651,1
13302643,8110,1
15620435,10746,8
15620435,11772,4
15620435,10594,16
16457901,1425,2
16457901,12370,5
16457901,18253,1
16457901,3651,2
16457901,4516,2
18679739,3651,14
18679739,8023,2
18679739,8144,1
18679739,11881,2
19141158,2638,2
19141158,2621,1
19141158,2543,1
19784381,6347,5
20722606,6858,4
20825531,10404,2
21049855,17475,1
21049855,16868,5
21286874,10746,18
21847232,12899,1
22440922,16768,1
828153,18265,2
3378384,18102,2
3378384,18265,22
3616927,6856,1
4201657,19805,3
4426534,10746,2
4653146,1548,2
6835119,16366,1
8562616,11196,10
8562616,11412,2
8562616,915,3
8792571,8144,2
10988368,16366,2
10988368,12370,1
13763353,18265,2
13763353,12370,1
13766954,12370,1
13766954,18265,6
14978536,12370,1
15536084,2156,2
15536084,2158,4
15763243,6858,2
17254708,8714,2
17742754,11566,9
17742754,11447,11
17812702,915,4
19492859,10265,4
19554244,18265,2
19554244,11772,2
19554244,1674,4
19559765,11019,2
19559765,8951,1
19828643,11931,2
19828643,11933,2
20587714,19656,5
20587714,3651,8
20642088,8144,1
20642088,6858,1
20749029,12726,5
21313645,8144,7
21556751,16222,1
21556751,7814,4
21688273,12519,4
22440253,18265,3
22554196,11772,4
22554196,10746,20
237943,3651,20
237943,3650,1
1536885,6856,4
4419812,13087,1
4419812,19656,10
4467441,10447,2
4797872,4892,1
4918069,12976,1
6478007,18265,5
6869693,11886,4
6869693,17189,2
6869693,15557,1
6869693,11772,6
7675474,13087,2
7675474,17166,10
8250775,16366,2
8251348,4516,8
8251348,915,10
8251348,18265,2
8251348,17421,1
9141357,10746,8
11666414,18853,4
11808781,12899,1
12030148,11881,8
12030148,10447,2
12145511,4374,12
12145511,4188,8
12145511,18120,1
12145511,67,1
12163423,11931,2
13077916,18265,2
14639007,4461,1
15070355,18265,12
15267659,5923,2
15267659,4701,13
15267659,6125,2
15267659,3309,1
15267659,4725,2
15618828,4725,4
15618828,4516,7
16309845,7887,4
16309845,4794,11
17049066,18710,1
17812694,12980,1
17929461,16366,1
17929461,7928,1
18526868,18265,2
19557962,11882,2
19595114,16366,1
20280438,12370,1
20280438,18265,2
20404625,18265,16
21162502,10419,1
21162502,7759,8
22001340,16366,2
22914850,18265,1
23056493,12899,2
23062620,10746,20
23062620,10594,2
37654,10447,2
118202,16366,1
1298795,12899,1
2254875,8144,3
2254875,6858,1
2254875,10641,2
3053191,17562,4
4175758,11931,2
4186810,11039,13
5240857,19656,4
5449965,12899,1
8129167,17383,10
8129167,18265,36
9131925,6858,2
9131925,16366,1
9132118,1728,9
9937820,10594,2
10433262,12370,1
10433262,1379,2
11795547,12899,1
12183592,16366,1
12301132,16366,2
12647953,10746,2
12856387,18265,3
13107823,11039,2
14240599,18265,4
14240599,12899,1
14240599,17562,2
14240599,12370,1
14407691,6858,2
14407691,7814,1
14960208,18265,5
16193823,19656,5
16193823,12370,1
16366829,18265,4
16366829,12370,1
16819733,18265,2
17029233,8144,12
17233201,17562,7
17233201,12370,1
17430712,10128,1
17588553,3238,1
17841635,3190,1
18539358,18827,2
18680948,11039,1
19918298,6439,1
20502924,14202,8
20934641,8665,1
20934641,15572,5
20934641,8510,36
20934641,11039,6
21089236,11933,23
21089236,10544,4
21324743,6858,2
161465,12334,2
2115883,10137,2
2668185,10746,16
2821126,12072,3
2821126,15389,1
2821126,12109,2
5137993,10746,1
5137993,18265,1
6478802,18265,23
7688183,6856,1
7709832,8714,2
7985983,11039,8
7985983,10999,1
10415786,18265,6
11363453,16868,1
11830697,2158,12
11830697,17875,1
11830697,18265,14
11830697,18198,6
11830697,2135,2
11948528,7155,6
11948528,12370,1
11948528,18265,1
13265351,10746,4
13886363,4516,5
13886363,18102,2
15730089,4374,1
15730089,6349,4
16116553,16366,1
16116553,12899,2
16116553,19447,2
18096764,915,6
19526665,4,2
19526665,915,1
20709136,4516,7
20709136,18102,1
21181763,10656,1
22333184,16366,1
22589196,10746,6
317235,4892,1
1192065,6858,8
2670323,19498,2
2670323,10231,5
2670323,6320,2
2670323,19250,2
2670323,18690,3
4187177,16899,1
4214817,12370,1
4214817,12899,1
4777269,12899,1
4777269,12372,1
5288108,197,2
5288108,29,2
6023213,10594,6
6371250,8714,5
6772168,17665,2
7302013,12370,1
7302013,12519,5
7316020,10746,16
7510950,18688,2
8257085,12965,1
8266496,12370,2
8266496,8144,2
8266496,18265,2
8502747,10991,1
8683220,18253,2
8683220,18265,1
9036231,12334,1
9530991,17943,4
10418677,10985,2
11678551,16979,1
11847140,19634,2
11847140,19656,6
11847140,19631,8
13707214,4516,7
14855931,12003,2
15531691,6012,2
15531691,18265,1
15566575,11196,6
15566575,10223,2
15989121,11768,1
17055441,4628,2
17488384,6125,12
17548348,8144,2
17822750,3303,2
18754555,16366,1
19808620,6856,11
20128068,3309,6
20128068,8318,1
20128068,4701,2
20527337,12899,1
22350731,14842,4
178475,4283,1
353044,16366,1
353044,10991,1
353044,4516,1
353044,11019,1
353044,8144,2
353044,11039,4
353044,12968,1
471059,19040,2
471059,8510,2
471059,19447,2
471059,13987,10
4412300,10746,1
6027573,4516,2
6054131,12370,1
6958474,11447,6
7728885,18853,2
7992060,7354,2
7992060,7250,4
7992060,7378,12
7992060,7047,1
7992060,5923,1
7992060,18083,7
7992060,3651,3
7992060,10594,4
7992060,7909,46
7992060,10746,2
8184088,18265,5
8923577,17562,2
10414488,11019,8
10414488,10999,1
10414488,18265,1
10414488,11036,4
10414488,11039,16
12394146,4725,2
12394146,4287,2
12968494,4372,1
12968494,4516,2
13028637,11880,1
14242614,12034,9
14242614,4628,1
14242614,12109,4
14242614,12072,1
14242614,4374,2
14467419,18253,1
15037703,12899,1
16197050,3309,8
16197050,2543,1
16197050,4374,1
16197050,3651,6
18202865,4,1
18645157,19501,2
18645157,19089,2
19100072,18265,8
19661572,41,4
19661572,3131,25
19661572,189,2
19661572,1233,23
19661572,3238,21
20134208,19419,2
20134208,19022,2
20241111,11019,3
20274768,17071,2
20274768,12899,2
20274768,8725,2
20274768,17489,2
20380635,9516,1
20733154,6858,6
20733154,7378,2
21286777,12899,1
21498859,915,2
21498859,6858,8
21498859,3651,1
21861045,12346,1
21861045,4628,8
21861045,4435,6
21861045,17489,2
21861045,4341,18
21861045,12606,4
21861045,4892,4
21861045,12899,1
21861045,4287,4
22005315,915,1
22496122,8303,1
22517464,7354,2
605493,8815,5
2571529,6012,2
2714946,12968,1
3820141,10265,8
3820141,8815,2
4860800,8144,14
4860800,6856,2
4905478,4812,4
5918835,6482,2
5918835,6494,3
6944827,11772,1
7482771,10594,5
8790792,9516,1
9720034,8144,2
10915808,12325,4
11460858,6440,4
11460858,6460,2
12875950,6856,2
12959244,12899,2
13000906,4309,3
13234377,12899,1
13234377,13087,2
13234377,4892,1
13780845,18265,8
13938818,12277,1
13938818,19447,1
13938818,18725,1
14111021,11933,6
15400249,17249,1
17259988,18253,1
18856295,18265,4
20394085,3651,16
21075794,16366,1
21165497,6482,10
22568555,7378,5
22788782,16366,2
22788782,8144,16
22788782,6858,2
1533,3651,4
131498,18853,5
1902083,16366,1
1985605,10071,2
3736954,8680,1
3736954,19011,1
3736954,13582,1
3736954,8510,1
3736954,10746,1
3958061,4892,1
3958061,12370,2
4979048,1233,2
5219100,11772,4
5219100,11933,4
5219100,11931,2
5219100,12370,2
5566725,8303,2
9946384,18853,25
9946384,18752,2
10067908,2638,2
11727410,19656,2
12393889,17189,13
12393889,12477,1
13820908,18265,5
15058640,18265,9
15204136,5108,1
15962202,17803,2
16821744,9329,2
18206536,10641,2
18657863,3651,1
21558670,11772,2
21558670,16404,2
21984000,6494,6
21984000,6426,8
21984000,6482,2
441970,9835,1
1275018,17562,2
1316629,3309,2
2317049,11933,1
2317761,11881,14
2317761,18265,62
2317761,12370,3
2933538,6125,14
2933538,6252,10
2933538,5919,1
4190899,12974,1
4886519,19447,8
5322143,5108,1
6618852,18853,3
7162938,3651,2
8922205,8144,6
8922205,6858,18
8922205,10594,4
11357206,18690,10
11357206,19089,6
11357206,18723,4
12408734,8303,1
12408734,10641,1
12497928,18844,6
13551573,8144,4
13648236,15465,1
13648236,10593,3
13648236,10746,25
13648236,11772,20
13648236,8938,1
13707295,17385,2
14460877,16592,2
14713434,15795,1
15973041,12370,1
16426989,19656,26
16426989,19805,2
16677874,7378,2
17373929,18265,4
18441986,7378,1
18441986,8144,1
18774571,17166,6
19847585,18265,6
19897697,4516,1
20140944,16366,1
21072606,11881,2
21072606,2135,2
22093449,11931,4
22093449,11881,2
22845015,16366,1
713600,9787,1
3751578,15389,1
5926616,9258,2
8513172,5391,9
8675818,19089,1
8675818,19419,2
8915660,3131,12
8915660,4,2
8915660,41,2
10227316,11039,2
10227316,12370,2
10227316,11019,8
11096569,3651,2
11103248,10181,16
11805004,6858,2
12725116,2638,2
12725116,18102,1
12725116,18265,9
13725921,17568,1
13807000,18945,1
14255475,7378,6
14255475,12965,1
16318451,18265,2
16432527,12370,2
16432527,18265,41
17277412,18253,1
17277412,18265,6
17277412,18671,4
17870433,10594,1
17870433,5694,1
17962635,11881,1
18937419,7250,2
19091869,3309,2
19445391,12899,1
20033771,7202,1
20033771,18253,2
20033771,18265,2
20033771,12974,1
20077414,18265,1
20351530,6856,4
20405069,18265,4
20896443,10594,7
21869270,11881,2
21869270,10594,5
21869270,10656,1
384949,18265,1
1277783,5923,2
1280237,197,2
1292943,8144,2
1402621,12974,1
1402621,17264,2
1402621,17189,4
1402621,11881,2
2704298,3309,1
4892025,12726,2
4892025,19656,11
4892025,3651,2
4892025,10265,1
5303334,12370,1
5441673,9786,1
5559241,16957,2
6750995,19089,3
7759952,2765,1
8364519,12519,36
8615886,1728,4
9761499,12370,1
9761499,17166,6
9761499,17562,1
9761499,12899,1
12725978,18265,8
12725978,12346,1
12869990,18265,8
12869990,17673,2
12869990,8714,8
13269438,8759,4
13269438,8751,2
13434917,1084,1
13434917,325,2
13542949,18690,1
13542949,18265,2
13776709,3651,4
13776709,17249,1
14118487,6509,2
14593415,12370,1
14593415,12899,1
16327255,17475,13
16327255,17489,2
16569289,8144,3
17002648,3651,1
18183745,18265,1
19345373,10746,1
465863,8021,2
465863,8023,4
1279223,8144,2
1778978,3651,1
1778978,10641,3
2386291,11880,2
2386291,11919,2
2386291,11881,4
2978134,18265,2
3029628,12370,1
5476336,6856,1
5925916,8144,8
6019362,1127,5
6019362,6858,1
6019362,12325,6
6019362,1076,13
6019362,1012,3
6019362,1084,4
7100722,19656,4
7222959,11881,6
7871377,1728,12
7871377,12370,3
7871377,15999,1
8846363,1047,4
8846363,1127,10
8846363,4,1
9080032,16957,1
9844697,1674,1
9844697,12370,1
9974896,4374,4
